,name_res,img_link,food_link,favorite_tag,is_quality_mer,address,promotion
2735,Gold - Coffee - Âu Cơ,https://images.foody.vn/res/g100004/1000037819/prof/s280x175/file_df4a61ff-4dbf-4a3d-bf2b-b54-5b2cd230-211118171300.jpeg,https://shopeefood.vn/ho-chi-minh/gold-coffee-au-co.8vfqmd,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"990A Âu Cơ, P. 14, Tân Bình, TP. HCM",Giảm hết 30%
2736,Cơm Tấm Mai - Vĩnh Hội,https://images.foody.vn/res/g78/771079/prof/s280x175/foody-upload-api-foody-mobile-comtammai-jpg-180824164438.jpg,https://shopeefood.vn/ho-chi-minh/com-tam-mai-vinh-hoi,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Cạnh 100 Vĩnh Hội, P. 4, Quận 4, TP. HCM",Giảm món
2737,Bánh Mì Thổ Nhĩ Kỳ - Bánh Mì Kebab - Phan Văn Trị,https://images.foody.vn/res/g120/1192959/prof/s280x175/foody-upload-api-foody-mobile-co-eee5d2ab-231124172046.jpeg,https://shopeefood.vn/ho-chi-minh/banh-mi-tho-nhi-ky-banh-mi-kebab-phan-van-tri,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"224 Phan Văn Trị, P. 12, Bình Thạnh, TP. HCM",Giảm món
2738,Phở Lan - Tân Hương,https://images.foody.vn/res/g120/1190663/prof/s280x175/foody-upload-api-foody-mobile-ph-9b9b93f3-231101182934.jpeg,https://shopeefood.vn/ho-chi-minh/pho-lan-tan-huong,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"76 Tân Hương, P. Tân Quý, Tân Phú, TP. HCM",Giảm hết 20%
2739,Bếp Nhỏ - Cơm Văn Phòng - Hàm Nghi,https://images.foody.vn/res/g119/1182854/prof/s280x175/foody-upload-api-foody-mobile-co-4060539c-230830105133.jpeg,https://shopeefood.vn/ho-chi-minh/bep-nho-com-van-phong-ham-nghi,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"89/16 Hàm Nghi, P. Nguyễn Thái Bình, Quận 1, TP. HCM",Giảm món
2740,Quán Ăn Chị Đại,https://images.foody.vn/res/g95/948433/prof/s280x175/foody-upload-api-foody-mobile-8a-200526134034.jpg,https://shopeefood.vn/ho-chi-minh/an-vat-chi-dai,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"219/21 Tạ Quang Bửu, P. 3, Quận 8, TP. HCM",Giảm món
2741,Bún Chả 1986,https://images.foody.vn/res/g74/738009/prof/s280x175/foody-upload-api-foody-mobile-1-jpg-181010094259.jpg,https://shopeefood.vn/ho-chi-minh/bun-cha-1986,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"30 Cửu Long, P. 15, Quận 10, TP. HCM",Giảm món
2742,Hoành Thánh Lá - Chung Cư Ngô Gia Tự,https://images.foody.vn/res/g100004/1000032753/prof/s280x175/foody-upload-api-foody-mobile-36-784b6305-230818104925.jpg,https://shopeefood.vn/ho-chi-minh/hoanh-thanh-la-chung-cu-ngo-gia-tu.vfk4fo,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"022 Lô S Chung Cư Ngô Gia Tự Hòa Hảo, P. 2, Quận 10, TP. HCM",Giảm món
2743,Bò+ Beefsteak - Vị Bò Năm Châu - Phan Văn Trị,https://images.foody.vn/res/g118/1177457/prof/s280x175/foody-upload-api-foody-mobile-fi-ad821f4e-230717142112.jpeg,https://shopeefood.vn/ho-chi-minh/bo-beefsteak-vi-bo-nam-chau-phan-van-tri,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"569 Phan Văn Trị, P. 5, Gò Vấp, TP. HCM",Giảm món
2744,"Ăn Vặt Nhà Chăm - Bánh Hotdog, Đồng Xu & Trà Sữa - Nguyễn Văn Quá",https://images.foody.vn/res/g100008/1000072231/prof/s280x175/vn-11134513-7r98o-loi8z7pjw44z3f-686ad6d4-231128163748.jpeg,https://shopeefood.vn/ho-chi-minh/an-vat-nha-cham-banh-hotdog-dong-xu-tra-sua-nguyen-van-qua,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"689A Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",Giảm món
2745,Bún Thịt Nướng A LÓN - Bún Thịt Nướng - Quốc Lộ 50,,https://shopeefood.vn/ho-chi-minh/bun-thit-nuong-a-lon-bun-thit-nuong-quoc-lo-50,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"947 Quốc Lộ 50, X. Bình Hưng, Bình Chánh, TP. HCM",Giảm hết 10%
2746,Xôi Mặn A. Màu & Há Cảo - Mã Lò,,https://shopeefood.vn/ho-chi-minh/xoi-man-a-mau-ha-cao-ma-lo,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"440 Mã Lò, P. Bình Hưng Hoà A, Bình Tân, TP. HCM",Giảm món
2747,Nấm - Cơm Sườn Bì Chả - Ngô Tất Tố,,https://shopeefood.vn/ho-chi-minh/nam-com-suon-bi-cha-ngo-tat-to,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"166 Ngô Tất Tố, P. 22, Bình Thạnh, TP. HCM",Giảm món
2748,OLe Coffee - Cà Phê & Bánh Mì - Ngã Tư Bình Triệu,,https://shopeefood.vn/ho-chi-minh/ole-coffee-ca-phe-banh-mi-nga-tu-binh-trieu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Số 72 Kha Vạn Cân, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",Giảm món
2749,Bún & Lẩu - Nam Việt,,https://shopeefood.vn/ho-chi-minh/bun-lau-nam-viet,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"16A Phạm Văn Đồng, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",Giảm hết 25%
2750,Phở Diệp - Gò Dầu,,https://shopeefood.vn/ho-chi-minh/pho-diep-go-dau,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"273 Gò Dầu, P. Tân Quý, Tân Phú, TP. HCM",Giảm món
2751,Tê Tê - Mì Trộn - Đường 14A,,https://shopeefood.vn/ho-chi-minh/te-te-mi-tron-duong-14a,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"1NH Đường 14A, P. Tân Thuận Tây, Quận 7, TP. HCM",Giảm món
2752,Bánh Canh & Bún Chả Cá Quy Nhơn - Phan Sào Nam,,https://shopeefood.vn/ho-chi-minh/banh-canh-bun-cha-ca-quy-nhon-phan-sao-nam,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"34 Phan Sào Nam, P. 11, Tân Bình, TP. HCM",Giảm món
2753,Hủ Tiếu SaDec Thống Nhất Gò Vấp - Hủ Tiếu - Thống Nhất,,https://shopeefood.vn/ho-chi-minh/hu-tieu-sadec-thong-nhat-go-vap-hu-tieu-thong-nhat.wuudok,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"236/31 Thống Nhất, P. 10, Gò Vấp, TP. HCM",Giảm món
2754,Bún Bò & Bò Kho Đây Nèk - Nghĩa Hoà,,https://shopeefood.vn/ho-chi-minh/bun-bo-bo-kho-day-nek-nghia-hoa,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"10A Nghĩa Hoà, P. 6, Tân Bình, TP. HCM",Giảm món
2755,Bánh Mì Nóng Thọ Phát - Thoại Ngọc Hầu,,https://shopeefood.vn/ho-chi-minh/banh-mi-nong-tho-phat-thoai-ngoc-hau,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"68 Thoại Ngọc Hầu, P.Hòa Thạnh, Tân Phú, TP. HCM",Giảm hết 10%
2756,Coffee & Trà Sữa Homemade,,https://shopeefood.vn/ho-chi-minh/coffee-tra-sua-homemade,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"37 Lô A5 Nguyễn Gia Trí (Đường D2 Nối Dài), P. 25, Bình Thạnh, TP. HCM",Giảm hết 40%
2757,Hủ Tiếu Chay & Bún Gạo Xào Chay Cô Trâm,,https://shopeefood.vn/ho-chi-minh/hu-tieu-chay-bun-gao-xao-chay-co-tram,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"242/9 F Tôn Đản, P. 8, Quận 4, TP. HCM",Giảm món
2758,Hanoi Ngon - Nem Chua Rán Ăn Vặt Chuẩn Hà Nội - Tạ Quang Bửu,,https://shopeefood.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-ta-quang-buu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"795B Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",Giảm món
2759,Japfa Best - Thịt Tươi - Phạm Thế Hiển,,https://shopeefood.vn/ho-chi-minh/japfa-best-thit-tuoi-pham-the-hien,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"893 Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",Giảm món
2760,Sủi Cảo Gia Ý - Điện Biên Phủ,https://images.foody.vn/res/g106/1059951/prof/s280x175/foody-upload-api-foody-mobile-1-201214171240.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-gia-y-dien-bien-phu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"548/32 Điện Biên Phủ, P. 21, Bình Thạnh, TP. HCM",Giảm món
2761,Pozaa Tea - Trà Sữa Đài Loan - Trịnh Quang Nghị,https://images.foody.vn/res/g114/1134521/prof/s280x175/image-ee866d08-220724125752.jpg,https://shopeefood.vn/ho-chi-minh/pozaa-tea-tra-sua-dai-loan-trinh-quang-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"439 Trịnh Quang Nghị , Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM",Giảm món
2762,Quán Cơm 2 Chị Em,https://images.foody.vn/res/g118/1173029/prof/s280x175/file_restaurant_photo_rke9_16867-e1d8bd2d-230614080739.jpg,https://shopeefood.vn/ho-chi-minh/quan-com-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"433/7 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Giảm món
2763,Trà Sữa & Trà Trái Cây ShinCha - 61/3 Thăng Long,https://images.foody.vn/res/g100007/1000069665/prof/s280x175/file_731d713f-2026-4241-8d7c-c51-7b2b56f8-230826105649.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-shincha-61-3-thang-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61/3 Thăng Long, P. 4, Tân Bình, TP. HCM",Giảm món
2764,Minh Trang - Cơm Chay - Chung Cư A4 Phan Xích Long,https://images.foody.vn/res/g119/1180540/prof/s280x175/foody-upload-api-foody-mobile-mi-c8468f52-230810120717.jpeg,https://shopeefood.vn/ho-chi-minh/minh-trang-com-chay-chung-cu-a4-phan-xich-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Lô C Chung Cư A4 Phan Xích Long, P. 7, Phú Nhuận, TP. HCM",Giảm món
2765,Pizza Hut - Võ Văn Tần,https://images.foody.vn/res/g76/753948/prof/s280x175/image-8fbd9919-230829113724.jpeg,https://shopeefood.vn/ho-chi-minh/pizza-hut-vo-van-tan,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"376A Võ Văn Tần, P. 5, Quận 3, TP. HCM",Giảm món
2766,Sủi Cảo Gia Ý - Điện Biên Phủ,https://images.foody.vn/res/g106/1059951/prof/s280x175/foody-upload-api-foody-mobile-1-201214171240.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-gia-y-dien-bien-phu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"548/32 Điện Biên Phủ, P. 21, Bình Thạnh, TP. HCM",Giảm món
2767,Pozaa Tea - Trà Sữa Đài Loan - Trịnh Quang Nghị,https://images.foody.vn/res/g114/1134521/prof/s280x175/image-ee866d08-220724125752.jpg,https://shopeefood.vn/ho-chi-minh/pozaa-tea-tra-sua-dai-loan-trinh-quang-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"439 Trịnh Quang Nghị , Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM",Giảm món
2768,Quán Cơm 2 Chị Em,https://images.foody.vn/res/g118/1173029/prof/s280x175/file_restaurant_photo_rke9_16867-e1d8bd2d-230614080739.jpg,https://shopeefood.vn/ho-chi-minh/quan-com-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"433/7 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Giảm món
2769,Trà Sữa & Trà Trái Cây ShinCha - 61/3 Thăng Long,https://images.foody.vn/res/g100007/1000069665/prof/s280x175/file_731d713f-2026-4241-8d7c-c51-7b2b56f8-230826105649.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-shincha-61-3-thang-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61/3 Thăng Long, P. 4, Tân Bình, TP. HCM",Giảm món
2770,Minh Trang - Cơm Chay - Chung Cư A4 Phan Xích Long,https://images.foody.vn/res/g119/1180540/prof/s280x175/foody-upload-api-foody-mobile-mi-c8468f52-230810120717.jpeg,https://shopeefood.vn/ho-chi-minh/minh-trang-com-chay-chung-cu-a4-phan-xich-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Lô C Chung Cư A4 Phan Xích Long, P. 7, Phú Nhuận, TP. HCM",Giảm món
2771,Pizza Hut - Võ Văn Tần,https://images.foody.vn/res/g76/753948/prof/s280x175/image-8fbd9919-230829113724.jpeg,https://shopeefood.vn/ho-chi-minh/pizza-hut-vo-van-tan,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"376A Võ Văn Tần, P. 5, Quận 3, TP. HCM",Giảm món
2772,Sủi Cảo Gia Ý - Điện Biên Phủ,https://images.foody.vn/res/g106/1059951/prof/s280x175/foody-upload-api-foody-mobile-1-201214171240.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-gia-y-dien-bien-phu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"548/32 Điện Biên Phủ, P. 21, Bình Thạnh, TP. HCM",Giảm món
2773,Pozaa Tea - Trà Sữa Đài Loan - Trịnh Quang Nghị,https://images.foody.vn/res/g114/1134521/prof/s280x175/image-ee866d08-220724125752.jpg,https://shopeefood.vn/ho-chi-minh/pozaa-tea-tra-sua-dai-loan-trinh-quang-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"439 Trịnh Quang Nghị , Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM",Giảm món
2774,Quán Cơm 2 Chị Em,https://images.foody.vn/res/g118/1173029/prof/s280x175/file_restaurant_photo_rke9_16867-e1d8bd2d-230614080739.jpg,https://shopeefood.vn/ho-chi-minh/quan-com-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"433/7 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Giảm món
2775,Trà Sữa & Trà Trái Cây ShinCha - 61/3 Thăng Long,https://images.foody.vn/res/g100007/1000069665/prof/s280x175/file_731d713f-2026-4241-8d7c-c51-7b2b56f8-230826105649.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-shincha-61-3-thang-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61/3 Thăng Long, P. 4, Tân Bình, TP. HCM",Giảm món
2776,Minh Trang - Cơm Chay - Chung Cư A4 Phan Xích Long,https://images.foody.vn/res/g119/1180540/prof/s280x175/foody-upload-api-foody-mobile-mi-c8468f52-230810120717.jpeg,https://shopeefood.vn/ho-chi-minh/minh-trang-com-chay-chung-cu-a4-phan-xich-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Lô C Chung Cư A4 Phan Xích Long, P. 7, Phú Nhuận, TP. HCM",Giảm món
2777,Pizza Hut - Võ Văn Tần,https://images.foody.vn/res/g76/753948/prof/s280x175/image-8fbd9919-230829113724.jpeg,https://shopeefood.vn/ho-chi-minh/pizza-hut-vo-van-tan,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"376A Võ Văn Tần, P. 5, Quận 3, TP. HCM",Giảm món
2778,Sủi Cảo Gia Ý - Điện Biên Phủ,https://images.foody.vn/res/g106/1059951/prof/s280x175/foody-upload-api-foody-mobile-1-201214171240.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-gia-y-dien-bien-phu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"548/32 Điện Biên Phủ, P. 21, Bình Thạnh, TP. HCM",Giảm món
2779,Pozaa Tea - Trà Sữa Đài Loan - Trịnh Quang Nghị,https://images.foody.vn/res/g114/1134521/prof/s280x175/image-ee866d08-220724125752.jpg,https://shopeefood.vn/ho-chi-minh/pozaa-tea-tra-sua-dai-loan-trinh-quang-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"439 Trịnh Quang Nghị , Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM",Giảm món
2780,Quán Cơm 2 Chị Em,https://images.foody.vn/res/g118/1173029/prof/s280x175/file_restaurant_photo_rke9_16867-e1d8bd2d-230614080739.jpg,https://shopeefood.vn/ho-chi-minh/quan-com-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"433/7 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Giảm món
2781,Trà Sữa & Trà Trái Cây ShinCha - 61/3 Thăng Long,https://images.foody.vn/res/g100007/1000069665/prof/s280x175/file_731d713f-2026-4241-8d7c-c51-7b2b56f8-230826105649.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-shincha-61-3-thang-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61/3 Thăng Long, P. 4, Tân Bình, TP. HCM",Giảm món
2782,Minh Trang - Cơm Chay - Chung Cư A4 Phan Xích Long,https://images.foody.vn/res/g119/1180540/prof/s280x175/foody-upload-api-foody-mobile-mi-c8468f52-230810120717.jpeg,https://shopeefood.vn/ho-chi-minh/minh-trang-com-chay-chung-cu-a4-phan-xich-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Lô C Chung Cư A4 Phan Xích Long, P. 7, Phú Nhuận, TP. HCM",Giảm món
2783,Pizza Hut - Võ Văn Tần,https://images.foody.vn/res/g76/753948/prof/s280x175/image-8fbd9919-230829113724.jpeg,https://shopeefood.vn/ho-chi-minh/pizza-hut-vo-van-tan,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"376A Võ Văn Tần, P. 5, Quận 3, TP. HCM",Giảm món
2784,Sủi Cảo Gia Ý - Điện Biên Phủ,https://images.foody.vn/res/g106/1059951/prof/s280x175/foody-upload-api-foody-mobile-1-201214171240.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-gia-y-dien-bien-phu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"548/32 Điện Biên Phủ, P. 21, Bình Thạnh, TP. HCM",Giảm món
2785,Pozaa Tea - Trà Sữa Đài Loan - Trịnh Quang Nghị,https://images.foody.vn/res/g114/1134521/prof/s280x175/image-ee866d08-220724125752.jpg,https://shopeefood.vn/ho-chi-minh/pozaa-tea-tra-sua-dai-loan-trinh-quang-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"439 Trịnh Quang Nghị , Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM",Giảm món
2786,Quán Cơm 2 Chị Em,https://images.foody.vn/res/g118/1173029/prof/s280x175/file_restaurant_photo_rke9_16867-e1d8bd2d-230614080739.jpg,https://shopeefood.vn/ho-chi-minh/quan-com-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"433/7 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Giảm món
2787,Trà Sữa & Trà Trái Cây ShinCha - 61/3 Thăng Long,https://images.foody.vn/res/g100007/1000069665/prof/s280x175/file_731d713f-2026-4241-8d7c-c51-7b2b56f8-230826105649.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-shincha-61-3-thang-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61/3 Thăng Long, P. 4, Tân Bình, TP. HCM",Giảm món
2788,Minh Trang - Cơm Chay - Chung Cư A4 Phan Xích Long,https://images.foody.vn/res/g119/1180540/prof/s280x175/foody-upload-api-foody-mobile-mi-c8468f52-230810120717.jpeg,https://shopeefood.vn/ho-chi-minh/minh-trang-com-chay-chung-cu-a4-phan-xich-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Lô C Chung Cư A4 Phan Xích Long, P. 7, Phú Nhuận, TP. HCM",Giảm món
2789,Pizza Hut - Võ Văn Tần,https://images.foody.vn/res/g76/753948/prof/s280x175/image-8fbd9919-230829113724.jpeg,https://shopeefood.vn/ho-chi-minh/pizza-hut-vo-van-tan,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"376A Võ Văn Tần, P. 5, Quận 3, TP. HCM",Giảm món
2790,Sủi Cảo Gia Ý - Điện Biên Phủ,https://images.foody.vn/res/g106/1059951/prof/s280x175/foody-upload-api-foody-mobile-1-201214171240.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-gia-y-dien-bien-phu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"548/32 Điện Biên Phủ, P. 21, Bình Thạnh, TP. HCM",Giảm món
2791,Pozaa Tea - Trà Sữa Đài Loan - Trịnh Quang Nghị,https://images.foody.vn/res/g114/1134521/prof/s280x175/image-ee866d08-220724125752.jpg,https://shopeefood.vn/ho-chi-minh/pozaa-tea-tra-sua-dai-loan-trinh-quang-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"439 Trịnh Quang Nghị , Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM",Giảm món
2792,Quán Cơm 2 Chị Em,https://images.foody.vn/res/g118/1173029/prof/s280x175/file_restaurant_photo_rke9_16867-e1d8bd2d-230614080739.jpg,https://shopeefood.vn/ho-chi-minh/quan-com-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"433/7 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Giảm món
2793,Trà Sữa & Trà Trái Cây ShinCha - 61/3 Thăng Long,https://images.foody.vn/res/g100007/1000069665/prof/s280x175/file_731d713f-2026-4241-8d7c-c51-7b2b56f8-230826105649.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-shincha-61-3-thang-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61/3 Thăng Long, P. 4, Tân Bình, TP. HCM",Giảm món
